BAD,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,LoanValueRatio,JOB_missing,YOJ_missing,DEROG_missing,DELINQ_missing,NINQ_missing,DEBTINC_missing,LoanValueRatio_missing
0,DebtCon,Other,22.0,,1.0,287.22679628,0.0,30.0,38.486948668,0.9962149252063633,0,0,1,0,0,0,0
0,DebtCon,Office,10.0,0.0,1.0,139.13259829,0.0,28.0,39.173553951,0.9886679037604479,0,0,0,0,0,0,0
0,DebtCon,Other,22.0,0.0,1.0,167.74173154,0.0,19.0,26.210175973,0.8905917457193887,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,0.0,96.070687876,0.0,22.0,34.517790505,0.9287971763403156,0,0,0,0,0,0,0
0,DebtCon,Mgr,1.0,,,135.35974766,,38.0,32.794976443,0.8797676575915778,0,0,1,1,1,0,0
1,DebtCon,Self,3.0,0.0,0.0,300.57451085,3.0,45.0,32.560359399,0.9694613256659914,0,0,0,0,0,0,0
0,DebtCon,Mgr,12.0,0.0,0.0,80.792693759,6.0,16.0,34.268228014,0.885555313113681,0,0,0,0,0,0,0
0,HomeImp,Other,22.0,0.0,0.0,82.660269477,2.0,14.0,29.609847557,,0,0,0,0,0,0,1
0,DebtCon,ProfExe,9.0,0.0,0.0,244.1654213,3.0,26.0,21.241194773,0.7257939545345686,0,0,0,0,0,0,0
0,DebtCon,Other,9.0,0.0,,101.88661478,,14.0,20.808196179,,0,0,0,1,1,0,1
0,DebtCon,ProfExe,6.0,0.0,0.0,328.16812274,0.0,35.0,39.159553757,0.9996672475734453,0,0,0,0,0,0,0
0,DebtCon,Mgr,11.0,0.0,0.0,175.20096024,0.0,26.0,33.747826295,,0,0,0,0,0,0,1
0,DebtCon,ProfExe,12.0,0.0,0.0,144.09346485,0.0,37.0,41.482803685,0.892040931140998,0,0,0,0,0,0,0
0,DebtCon,Mgr,21.0,0.0,0.0,211.10827714,0.0,12.0,39.110297625,0.8874976470506215,0,0,0,0,0,0,0
1,HomeImp,Office,16.0,1.0,1.0,284.3680179,2.0,13.0,34.627659402,0.9607152607152607,0,0,0,0,0,0,0
0,DebtCon,Other,11.0,1.0,,87.379007649,,14.0,20.588214357,,0,0,0,1,1,0,1
0,DebtCon,Mgr,7.0,1.0,0.0,154.43784762,0.0,27.0,33.373813672,,0,0,0,0,0,0,1
0,DebtCon,Other,8.0,0.0,0.0,89.264427411,1.0,25.0,39.664822994,0.9047833605299691,0,0,0,0,0,0,0
0,DebtCon,Other,6.0,1.0,0.0,146.65622021,3.0,29.0,42.159936538,0.8743250749916676,0,0,0,0,0,0,0
1,DebtCon,Office,3.0,0.0,1.0,197.8,0.0,11.0,,0.9026796075535394,0,0,0,0,0,1,0
0,DebtCon,Office,1.0,0.0,0.0,155.64704116,2.0,19.0,39.489317202,0.8676096313758606,0,0,0,0,0,0,0
0,DebtCon,Mgr,21.0,0.0,0.0,194.53302791,0.0,13.0,41.644172047,0.8596564080238438,0,0,0,0,0,0,0
0,DebtCon,Office,18.0,0.0,0.0,180.20434499,1.0,21.0,33.495088701,0.9750737295825771,0,0,0,0,0,0,0
0,DebtCon,Other,9.0,0.0,1.0,140.24779602,3.0,29.0,40.278298303,0.9708890730436841,0,0,0,0,0,0,0
0,DebtCon,Mgr,23.0,0.0,0.0,193.0056328,0.0,12.0,39.415166848,0.8352115401295729,0,0,0,0,0,0,0
0,HomeImp,ProfExe,4.0,0.0,0.0,191.94101884,0.0,27.0,38.001192233,0.8379306342727818,0,0,0,0,0,0,0
0,DebtCon,ProfExe,1.0,1.0,0.0,226.23333333,2.0,19.0,,0.8910614525139665,0,0,0,0,0,1,0
1,DebtCon,Office,10.0,0.0,0.0,,0.0,0.0,,0.8989130434782608,0,0,0,0,0,1,0
0,HomeImp,Self,3.0,0.0,0.0,177.87147325,0.0,17.0,39.978650331,0.9262786852858911,0,0,0,0,0,0,0
0,DebtCon,Other,8.0,1.0,,95.533519165,,13.0,20.39892362,,0,0,0,1,1,0,1
0,DebtCon,Other,5.0,0.0,0.0,84.373124498,2.0,32.0,38.862120807,0.8241071655956332,0,0,0,0,0,0,0
1,DebtCon,Other,9.0,0.0,0.0,80.497147072,5.0,39.0,,0.9161820924816545,0,0,0,0,0,1,0
0,DebtCon,ProfExe,10.0,0.0,0.0,234.35128879,2.0,26.0,18.735147443,0.7524097927151753,0,0,0,0,0,0,0
0,DebtCon,Other,25.0,0.0,0.0,112.89450731,0.0,11.0,23.022894085,1.0797422472815144,0,0,0,0,0,0,0
0,DebtCon,Other,22.0,0.0,0.0,214.8157373,1.0,27.0,35.223970798,0.9493577303391554,0,0,0,0,0,0,0
0,DebtCon,ProfExe,12.0,0.0,0.0,282.37066144,1.0,33.0,38.191251339,1.0122734892631915,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,0.0,100.94932169,0.0,23.0,33.820934036,1.017094909825221,0,0,0,0,0,0,0
0,DebtCon,Mgr,2.0,0.0,0.0,297.0016085,0.0,24.0,40.015316476,0.972365608217321,0,0,0,0,0,0,0
0,DebtCon,Office,11.0,0.0,0.0,147.12839778,0.0,29.0,42.009813582,1.0054593834108148,0,0,0,0,0,0,0
0,DebtCon,Mgr,0.0,0.0,0.0,243.05371295,2.0,24.0,35.271867032,0.9148936170212766,0,0,0,0,0,0,0
0,HomeImp,Self,3.0,0.0,0.0,178.03849109,1.0,16.0,41.807428045,0.925760006667639,0,0,0,0,0,0,0
0,DebtCon,Other,16.0,0.0,0.0,99.604607809,0.0,17.0,32.461144333,1.0054724473698526,0,0,0,0,0,0,0
0,HomeImp,Other,10.0,0.0,0.0,266.93895601,2.0,33.0,42.829145821,0.8919779601267885,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,0.0,98.521771002,0.0,23.0,34.760575409,0.9685685936840664,0,0,0,0,0,0,0
0,DebtCon,Mgr,10.0,0.0,0.0,165.00583942,0.0,27.0,34.998727775,,0,0,0,0,0,0,1
0,DebtCon,Other,24.0,1.0,2.0,188.39374192,1.0,19.0,26.833312167,0.8695762927740511,0,0,0,0,0,0,0
0,DebtCon,Mgr,4.0,0.0,0.0,288.88653955,0.0,24.0,38.22673698,0.960738255033557,0,0,0,0,0,0,0
0,DebtCon,Mgr,2.0,0.0,0.0,283.28285346,0.0,24.0,36.948273863,0.9579501325180981,0,0,0,0,0,0,0
0,DebtCon,ProfExe,12.0,0.0,0.0,288.84955151,1.0,32.0,38.984013009,0.9360372663835519,0,0,0,0,0,0,0
0,DebtCon,ProfExe,6.0,0.0,0.0,124.9909552,3.0,26.0,32.088681352,0.9045344985370506,0,0,0,0,0,0,0
0,DebtCon,Mgr,1.0,,,122.51688476,,39.0,30.474173738,0.8339986074422115,0,0,1,1,1,0,0
0,DebtCon,Other,5.0,0.0,0.0,91.711246204,1.0,32.0,39.146755766,0.8654678626579021,0,0,0,0,0,0,0
0,DebtCon,Other,15.0,0.0,1.0,138.5694126,0.0,30.0,37.384588482,0.9015106809866635,0,0,0,0,0,0,0
0,DebtCon,Other,24.0,0.0,0.0,196.78163285,0.0,19.0,25.688176342,0.6340711114123987,0,0,0,0,0,0,0
1,HomeImp,ProfExe,18.0,0.0,2.0,303.95191452,2.0,26.0,6.8870241268,0.9481706395963624,0,0,0,0,0,0,0
0,DebtCon,Other,9.0,0.0,1.0,132.41138177,3.0,29.0,39.631102993,0.9383848977451494,0,0,0,0,0,0,0
0,DebtCon,ProfExe,10.0,0.0,0.0,264.60538941,0.0,33.0,40.475793354,0.9939484733200608,0,0,0,0,0,0,0
1,HomeImp,Other,18.0,0.0,3.0,221.1,1.0,28.0,,,0,0,0,0,0,1,1
1,,Self,20.0,0.0,0.0,87.002500108,0.0,4.0,84.61388869,0.7981581517016493,0,0,0,0,0,0,0
0,DebtCon,Other,24.0,0.0,0.0,120.02585206,0.0,10.0,23.810173362,1.0764708243037162,0,0,0,0,0,0,0
0,DebtCon,ProfExe,9.0,0.0,0.0,118.47135379,0.0,18.0,28.344078391,0.9221967963386728,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,0.0,186.02084261,2.0,19.0,39.614334977,1.0432438603612746,0,0,0,0,0,0,0
0,DebtCon,ProfExe,8.0,0.0,0.0,314.78583915,0.0,35.0,37.636682724,0.9652629970420337,0,0,0,0,0,0,0
1,DebtCon,Mgr,12.0,3.0,0.0,212.06666667,0.0,46.0,,1.205128205128205,0,0,0,0,0,1,0
1,HomeImp,Mgr,20.0,1.0,4.0,247.93333333,1.0,19.0,,,0,0,0,0,0,1,1
1,DebtCon,Other,9.0,0.0,0.0,312.80792835,0.0,36.0,35.96802437,0.970094789985232,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,0.0,310.6263344,1.0,23.0,38.983558116,0.819808786346397,0,0,0,0,0,0,0
0,DebtCon,Other,11.0,1.0,,95.043074141,,13.0,20.209037687,,0,0,0,1,1,0,1
0,DebtCon,Office,4.0,,,300.16806121,2.0,35.0,43.920191228,0.9617186889854997,0,0,1,1,0,0,0
0,DebtCon,ProfExe,0.0,0.0,0.0,235.63057648,2.0,19.0,41.958813501,0.9293979705888799,0,0,0,0,0,0,0
0,DebtCon,Mgr,13.0,0.0,0.0,84.874967196,5.0,16.0,35.650730315,0.8793103448275862,0,0,0,0,0,0,0
0,DebtCon,ProfExe,11.0,0.0,0.0,286.96597112,0.0,32.0,38.995164401,0.959075055944197,0,0,0,0,0,0,0
0,DebtCon,Mgr,5.0,0.0,0.0,285.38612641,0.0,24.0,38.581923865,0.9427772143003931,0,0,0,0,0,0,0
0,DebtCon,ProfExe,1.0,0.0,0.0,190.3137746,2.0,38.0,33.855895472,1.0043204582598424,0,0,0,0,0,0,0
0,DebtCon,Other,24.0,0.0,0.0,137.23404427,1.0,10.0,24.522374645,0.9368699845831522,0,0,0,0,0,0,0
0,DebtCon,Other,15.0,1.0,0.0,105.09866375,1.0,17.0,32.177861062,0.9492686027082714,0,0,0,0,0,0,0
0,DebtCon,Mgr,2.0,0.0,0.0,235.72854702,1.0,24.0,34.844155434,0.9181421152030217,0,0,0,0,0,0,0
0,DebtCon,ProfExe,6.0,0.0,0.0,315.17556745,0.0,35.0,38.595990922,0.959555174591717,0,0,0,0,0,0,0
0,DebtCon,ProfExe,0.0,0.0,0.0,297.99814427,0.0,32.0,43.520428182,0.9130964227727439,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,1.0,94.932544383,0.0,23.0,33.09789894,0.908655984551796,0,0,0,0,0,0,0
0,DebtCon,ProfExe,11.0,0.0,0.0,282.75969838,1.0,32.0,38.266573205,0.9510383394063153,0,0,0,0,0,0,0
0,HomeImp,ProfExe,5.0,0.0,0.0,194.0931469,1.0,28.0,36.906075155,0.7928287427222508,0,0,0,0,0,0,0
0,DebtCon,ProfExe,9.0,0.0,0.0,298.10325142,1.0,32.0,38.250306047,0.9141758723052217,0,0,0,0,0,0,0
0,DebtCon,Other,5.0,0.0,0.0,97.8638453,1.0,32.0,41.473971731,0.8472810074656052,0,0,0,0,0,0,0
1,DebtCon,Sales,10.0,3.0,1.0,118.77826456,7.0,23.0,48.077531472,2.276638723361277,0,0,0,0,0,0,0
0,HomeImp,Self,0.0,0.0,0.0,172.57959055,1.0,16.0,40.135531359,0.9186546085874945,0,0,0,0,0,0,0
0,DebtCon,ProfExe,9.0,0.0,1.0,155.54869901,0.0,36.0,39.397042716,0.9199651999113787,0,0,0,0,0,0,0
0,DebtCon,Office,1.0,0.0,0.0,167.61445006,2.0,18.0,40.620884753,0.9675591478297131,0,0,0,0,0,0,0
0,DebtCon,ProfExe,7.0,0.0,0.0,109.95962619,2.0,27.0,33.942464847,0.9069694526560961,0,0,0,0,0,0,0
0,DebtCon,ProfExe,1.0,1.0,0.0,241.05228345,2.0,19.0,38.606492713,0.8870474815301354,0,0,0,0,0,0,0
1,DebtCon,Mgr,5.0,2.0,1.0,107.04625061,8.0,15.0,0.8381175254,0.9757369819734579,0,0,0,0,0,0,0
0,DebtCon,Other,9.0,0.0,1.0,129.57535197,2.0,29.0,39.362693216,0.9950825552200122,0,0,0,0,0,0,0
0,DebtCon,Other,8.0,0.0,0.0,138.48647658,3.0,30.0,41.543804711,1.0044055383911203,0,0,0,0,0,0,0
0,HomeImp,ProfExe,5.0,0.0,0.0,190.32952199,0.0,27.0,38.886605965,0.8047166302699713,0,0,0,0,0,0,0
0,DebtCon,Other,24.0,,1.0,294.59478302,1.0,30.0,37.611309376,1.0434479242143682,0,0,1,0,0,0,0
0,DebtCon,Other,16.0,1.0,0.0,146.14192957,0.0,30.0,39.759849639,0.8683904566986634,0,0,0,0,0,0,0
0,DebtCon,Other,7.0,0.0,0.0,80.658093685,1.0,31.0,38.815438401,0.8919394996697211,0,0,0,0,0,0,0
0,HomeImp,Other,6.0,,,114.7,11.0,21.0,,0.9056603773584906,0,0,1,1,0,1,0
1,DebtCon,ProfExe,6.5,0.0,4.0,234.36666667,5.0,35.0,,0.9023622047244094,0,0,0,0,0,1,0
1,DebtCon,ProfExe,14.0,2.0,4.0,121.73333333,4.0,28.0,,0.8825511811023622,0,0,0,0,0,1,0
0,DebtCon,ProfExe,0.0,1.0,0.0,196.52348814,3.0,37.0,34.871643115,0.9722777555644408,0,0,0,0,0,0,0
0,DebtCon,Other,22.0,0.0,0.0,197.19812185,0.0,19.0,26.372548724,0.618666872054569,0,0,0,0,0,0,0
0,DebtCon,Mgr,0.0,,,131.58912441,,38.0,31.085617659,0.8937515659211974,0,0,1,1,1,0,0
0,DebtCon,Office,10.0,0.0,1.0,154.67285803,0.0,29.0,41.117944577,0.9649987962754433,0,0,0,0,0,0,0
0,DebtCon,Office,9.0,0.0,0.0,398.4023372,0.0,44.0,41.04058878,1.036328043950889,0,0,0,0,0,0,0
0,DebtCon,Other,35.0,0.0,0.0,295.49668351,0.0,23.0,38.7994829,1.1109276989105314,0,0,0,0,0,0,0
1,DebtCon,Mgr,7.0,0.0,1.0,129.16666667,1.0,31.0,,0.9,0,0,0,0,0,1,0
1,DebtCon,ProfExe,20.0,4.0,1.0,120.73333333,1.0,58.0,,0.8946428571428572,0,0,0,0,0,1,0
0,DebtCon,ProfExe,7.0,0.0,0.0,115.56446202,2.0,26.0,33.091681472,0.8676054253094758,0,0,0,0,0,0,0
1,DebtCon,Other,9.0,,0.0,133.12186695,3.0,33.0,46.751800109,,0,0,1,0,0,0,1
0,DebtCon,Other,1.0,0.0,1.0,189.73474189,2.0,25.0,41.676985544,0.9596600740656889,0,0,0,0,0,0,0
0,DebtCon,Office,1.0,0.0,0.0,302.80326065,0.0,23.0,36.390473606,0.8056388768631332,0,0,0,0,0,0,0
0,DebtCon,Other,17.0,0.0,1.0,130.45076488,0.0,29.0,38.092730303,0.8859822664138178,0,0,0,0,0,0,0
0,DebtCon,Mgr,16.0,1.0,0.0,82.270594585,6.0,16.0,34.980525368,0.9944768796425733,0,0,0,0,0,0,0
0,DebtCon,Other,8.0,0.0,0.0,137.48781925,3.0,30.0,39.360018601,1.019466721502502,0,0,0,0,0,0,0
0,DebtCon,ProfExe,7.0,0.0,0.0,112.52081792,2.0,26.0,34.537342291,0.9155191107012449,0,0,0,0,0,0,0
0,DebtCon,Other,23.0,0.0,0.0,179.93775089,0.0,18.0,23.662456689,0.6635786219721304,0,0,0,0,0,0,0
0,DebtCon,Office,19.0,0.0,0.0,182.24730572,2.0,22.0,32.477167031,1.150214115781126,0,0,0,0,0,0,0
0,DebtCon,ProfExe,0.0,0.0,0.0,311.06275541,0.0,33.0,42.435284999,0.9393279060878581,0,0,0,0,0,0,0
0,DebtCon,Mgr,9.0,0.0,0.0,170.64615367,0.0,26.0,31.601436148,,0,0,0,0,0,0,1
0,HomeImp,Self,1.0,0.0,0.0,186.98304288,0.0,17.0,39.563303075,0.9228707704041919,0,0,0,0,0,0,0
0,DebtCon,Office,9.0,0.0,0.0,146.06548333,0.0,28.0,38.679207625,0.9784375808685857,0,0,0,0,0,0,0
0,DebtCon,Other,24.0,0.0,1.0,172.34065431,0.0,20.0,26.913004797,0.8600366142580228,0,0,0,0,0,0,0
0,HomeImp,Self,3.0,0.0,0.0,203.57585973,1.0,17.0,43.304658069,0.9513447261897723,0,0,0,0,0,0,0
1,DebtCon,Other,8.0,0.0,1.0,130.96956536,0.0,21.0,60.295413494,0.8604252837958491,0,0,0,0,0,0,0
0,DebtCon,Other,6.0,0.0,0.0,85.797248152,1.0,32.0,39.876503701,0.8598682135520114,0,0,0,0,0,0,0
0,HomeImp,Other,24.0,0.0,0.0,78.109069731,2.0,14.0,30.513283442,,0,0,0,0,0,0,1
0,DebtCon,Mgr,0.0,0.0,0.0,244.72228465,1.0,23.0,33.394853996,0.9307241736961696,0,0,0,0,0,0,0
0,DebtCon,ProfExe,11.0,0.0,0.0,162.36666667,1.0,17.0,,0.9068027210884354,0,0,0,0,0,1,0
0,DebtCon,Other,4.0,0.0,0.0,89.379952321,2.0,32.0,39.98105906,0.8410471046098101,0,0,0,0,0,0,0
0,DebtCon,ProfExe,12.0,0.0,0.0,278.71470424,1.0,32.0,39.932750126,0.9530711037942928,0,0,0,0,0,0,0
0,DebtCon,Mgr,2.0,,,113.94263886,,39.0,33.440161627,0.8849193485283762,0,0,1,1,1,0,0
0,DebtCon,Mgr,0.0,,,112.17281254,,38.0,29.874731494,0.8888333789946979,0,0,1,1,1,0,0
0,HomeImp,ProfExe,27.0,0.0,0.0,357.23095382,0.0,19.0,38.268469992,0.7259927496979041,0,0,0,0,0,0,0
1,HomeImp,ProfExe,13.0,0.0,2.0,291.17166139,1.0,27.0,5.7629948717,0.9776010232811156,0,0,0,0,0,0,0
0,DebtCon,Other,1.0,0.0,0.0,188.77345493,1.0,25.0,42.896715113,0.9399109148961331,0,0,0,0,0,0,0
0,DebtCon,Office,11.0,0.0,0.0,139.04525472,0.0,20.0,37.820678455,1.0587890890461802,0,0,0,0,0,0,0
0,DebtCon,Office,18.0,0.0,0.0,180.66830818,2.0,21.0,33.76903515,1.1132921036120822,0,0,0,0,0,0,0
0,HomeImp,Self,0.0,0.0,0.0,173.30549337,1.0,16.0,41.543254137,0.9312565289926251,0,0,0,0,0,0,0
0,DebtCon,Other,10.0,0.0,0.0,111.10868013,2.0,26.0,41.214965339,0.9288115832556765,0,0,0,0,0,0,0
0,HomeImp,Other,8.0,0.0,0.0,134.00768046,0.0,41.0,41.298386628,0.97337802625503,0,0,0,0,0,0,0
0,DebtCon,Other,22.0,0.0,0.0,188.75246946,0.0,18.0,25.33037232,0.6524292578750668,0,0,0,0,0,0,0
0,DebtCon,Sales,17.0,0.0,0.0,303.28205506,1.0,31.0,36.289002598,0.8042225723337334,0,0,0,0,0,0,0
0,DebtCon,Other,24.0,0.0,1.0,174.47472367,0.0,19.0,24.490839114,0.9041519434628975,0,0,0,0,0,0,0
0,DebtCon,ProfExe,1.0,0.0,0.0,300.90431006,1.0,32.0,42.336226896,0.9112053196754826,0,0,0,0,0,0,0
0,DebtCon,Mgr,13.0,1.0,0.0,100.9750908,6.0,16.0,34.763993775,0.8830398214431531,0,0,0,0,0,0,0
0,HomeImp,Other,9.0,0.0,0.0,119.0697634,1.0,42.0,41.670187737,0.9823284257261932,0,0,0,0,0,0,0
0,DebtCon,Other,21.0,0.0,0.0,210.02505835,0.0,26.0,37.301764099,0.9353224877627412,0,0,0,0,0,0,0
0,HomeImp,Other,5.0,,,123.61317437,11.0,21.0,44.520554753,0.9085369667187849,0,0,1,1,0,0,0
0,DebtCon,Office,10.0,0.0,0.0,168.8035325,0.0,29.0,42.324924696,0.9539710232875673,0,0,0,0,0,0,0
0,DebtCon,Other,12.0,1.0,,92.866988596,,13.0,21.901855997,,0,0,0,1,1,0,1
1,DebtCon,Other,5.0,0.0,0.0,219.61525186,4.0,43.0,31.209731086,1.0109077203898993,0,0,0,0,0,0,0
0,DebtCon,Office,10.0,0.0,0.0,384.28504689,0.0,45.0,41.342010942,1.0463440512986115,0,0,0,0,0,0,0
0,DebtCon,Mgr,13.0,0.0,0.0,102.56701711,6.0,16.0,35.671505075,0.981774246395806,0,0,0,0,0,0,0
0,DebtCon,Office,10.0,0.0,0.0,137.94286922,0.0,29.0,39.072589176,0.9856192825730529,0,0,0,0,0,0,0
0,DebtCon,Mgr,1.0,,,115.29481113,,39.0,32.87512565,0.8901557076693281,0,0,1,1,1,0,0
0,,Office,2.0,0.0,0.0,113.20592381,1.0,6.0,36.877098508,0.9295724847315976,0,0,0,0,0,0,0
0,DebtCon,Other,35.0,0.0,0.0,284.08384845,0.0,23.0,39.547733785,1.1770770751371151,0,0,0,0,0,0,0
0,DebtCon,Office,10.0,0.0,1.0,137.81333094,0.0,28.0,42.080016037,0.9422803853091299,0,0,0,0,0,0,0
0,DebtCon,Other,1.0,0.0,0.0,193.07391349,1.0,24.0,40.656248579,0.8937049314250703,0,0,0,0,0,0,0
0,DebtCon,ProfExe,0.0,0.0,0.0,212.31409848,3.0,19.0,40.516801315,0.8902413386017778,0,0,0,0,0,0,0
0,DebtCon,Other,36.0,0.0,0.0,287.49617332,0.0,23.0,38.644394598,1.086889245967982,0,0,0,0,0,0,0
0,DebtCon,Mgr,12.0,1.0,0.0,85.625519988,6.0,15.0,33.975814412,0.8908463231128035,0,0,0,0,0,0,0
0,DebtCon,ProfExe,10.0,0.0,0.0,165.09073496,1.0,17.0,33.231300882,0.8615285090247621,0,0,0,0,0,0,0
0,,Office,5.0,0.0,0.0,119.36202556,1.0,6.0,40.159418765,0.9244440351765735,0,0,0,0,0,0,0
1,DebtCon,ProfExe,19.0,0.0,2.0,239.22703591,0.0,26.0,31.012748928,0.9260096795228437,0,0,0,0,0,0,0
0,DebtCon,ProfExe,10.0,0.0,0.0,173.83583579,0.0,17.0,32.740368493,0.8723776896724277,0,0,0,0,0,0,0
0,DebtCon,Mgr,0.0,,,110.49500235,,39.0,30.859724325,0.888914481613413,0,0,1,1,1,0,0
0,DebtCon,ProfExe,10.0,0.0,0.0,238.79489103,2.0,27.0,20.523272269,0.7478956738970348,0,0,0,0,0,0,0
0,DebtCon,ProfExe,11.0,0.0,0.0,263.74392226,0.0,32.0,40.212234831,0.9110026109168371,0,0,0,0,0,0,0
0,DebtCon,ProfExe,1.0,1.0,0.0,223.34866354,1.0,19.0,41.136159259,0.902114190823275,0,0,0,0,0,0,0
1,DebtCon,Office,1.0,0.0,1.0,201.17678326,0.0,11.0,35.72928694,0.9005531324677061,0,0,0,0,0,0,0
0,HomeImp,Other,8.0,0.0,0.0,123.39674713,1.0,42.0,42.345471385,0.9494067606895008,0,0,0,0,0,0,0
0,DebtCon,Mgr,0.0,0.0,0.0,231.28613401,1.0,24.0,35.490305671,0.9525611865330396,0,0,0,0,0,0,0
0,DebtCon,Mgr,8.0,1.0,0.0,175.2063398,0.0,26.0,31.612038453,,0,0,0,0,0,0,1
0,HomeImp,Self,2.0,0.0,0.0,174.97705282,0.0,17.0,42.112540128,0.9273332887156809,0,0,0,0,0,0,0
0,DebtCon,Other,10.0,0.0,,84.728267958,,14.0,22.841663187,,0,0,0,1,1,0,1
0,DebtCon,Mgr,2.0,,,122.5038922,,39.0,30.338219429,0.8764671077403045,0,0,1,1,1,0,0
0,DebtCon,Other,35.0,0.0,0.0,294.42002143,0.0,22.0,37.537461252,1.0419367338311962,0,0,0,0,0,0,0
0,DebtCon,ProfExe,15.0,0.0,1.0,258.73333333,2.0,26.0,,0.8908771929824562,0,0,0,0,0,1,0
0,DebtCon,ProfExe,0.0,1.0,0.0,229.75322241,2.0,19.0,40.631871388,0.8741930688864351,0,0,0,0,0,0,0
0,DebtCon,ProfExe,0.0,1.0,0.0,187.24240278,3.0,37.0,33.168756851,0.9432853801444071,0,0,0,0,0,0,0
0,DebtCon,ProfExe,10.0,0.0,0.0,247.84445257,2.0,27.0,20.610706647,0.7724075667192921,0,0,0,0,0,0,0
0,DebtCon,Other,2.0,0.0,0.0,194.91024949,2.0,25.0,42.719774573,0.9549388122423726,0,0,0,0,0,0,0
0,DebtCon,Mgr,7.0,0.0,0.0,159.55002458,0.0,27.0,32.16500253,,0,0,0,0,0,0,1
1,DebtCon,Sales,9.0,4.0,1.0,124.24789861,6.0,23.0,44.578500055,2.5458342492855572,0,0,0,0,0,0,0
0,DebtCon,Mgr,19.0,0.0,0.0,205.8658949,0.0,13.0,41.654211317,0.8884126865722249,0,0,0,0,0,0,0
0,DebtCon,Other,4.0,0.0,0.0,92.090542151,2.0,32.0,40.778888426,0.8881082134775276,0,0,0,0,0,0,0
0,DebtCon,Office,2.0,0.0,0.0,290.77260805,1.0,23.0,39.095476448,0.81708585765865,0,0,0,0,0,0,0
0,DebtCon,Sales,16.0,0.0,0.0,302.22641765,1.0,30.0,33.319061895,0.7616131351211937,0,0,0,0,0,0,0
0,DebtCon,Other,36.0,0.0,0.0,288.65624667,0.0,24.0,39.60580772,1.1795053003533569,0,0,0,0,0,0,0
0,HomeImp,Self,2.0,0.0,0.0,166.94856833,0.0,16.0,41.563839245,0.9408662215178363,0,0,0,0,0,0,0
0,DebtCon,Other,34.0,0.0,0.0,278.56500343,1.0,23.0,39.796560762,1.2243348292995673,0,0,0,0,0,0,0
1,,Self,5.0,4.0,4.0,131.93333333,1.0,29.0,,0.890049751243781,0,0,0,0,0,1,0
1,HomeImp,ProfExe,8.0,0.0,1.0,189.7,1.0,33.0,,,0,0,0,0,0,1,1
1,DebtCon,Other,1.5,0.0,6.0,114.66666667,4.0,12.0,,0.8980353982300885,0,0,0,0,0,1,0
1,DebtCon,Mgr,4.0,2.0,4.0,186.7,0.0,14.0,,,0,0,0,0,0,1,1
0,DebtCon,ProfExe,6.0,0.0,0.0,124.12146165,3.0,26.0,32.644529835,0.9082856500337323,0,0,0,0,0,0,0
0,DebtCon,Other,21.0,0.0,0.0,188.20102865,0.0,26.0,35.595750669,0.9461910159279365,0,0,0,0,0,0,0
0,DebtCon,ProfExe,1.0,0.0,0.0,226.86114488,1.0,19.0,40.817309246,0.9318707208353151,0,0,0,0,0,0,0
0,DebtCon,Other,15.0,0.0,0.0,232.33333333,1.0,40.0,,0.9006993006993007,0,0,0,0,0,1,0
0,DebtCon,ProfExe,16.0,0.0,1.0,259.67720211,2.0,26.0,28.173645541,0.8834419217751293,0,0,0,0,0,0,0
0,HomeImp,Other,6.0,,,109.91502045,11.0,21.0,44.369170763,0.8393328388843851,0,0,1,1,0,0,0
0,DebtCon,ProfExe,6.0,0.0,0.0,109.12119697,3.0,27.0,33.301762888,0.9251507626818021,0,0,0,0,0,0,0
1,DebtCon,Other,5.0,1.0,0.0,52.766532731,2.0,21.0,,0.9093023255813953,0,0,0,0,0,1,0
0,DebtCon,Mgr,13.0,1.0,0.0,77.342597043,6.0,15.0,35.110448893,0.9100101915211838,0,0,0,0,0,0,0
0,DebtCon,Other,15.0,0.0,0.0,222.85871099,1.0,40.0,40.697418457,0.9546520181776932,0,0,0,0,0,0,0
0,DebtCon,ProfExe,13.0,0.0,0.0,264.43150764,2.0,25.0,26.981363085,0.9068001106271175,0,0,0,0,0,0,0
0,DebtCon,Office,1.0,0.0,0.0,147.99011817,2.0,19.0,38.139021997,0.9919847423400064,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,0.0,157.02632626,3.0,18.0,40.170618286,0.9598790471273693,0,0,0,0,0,0,0
1,DebtCon,Mgr,8.0,0.0,0.0,138.96666667,1.0,23.0,,0.8681577398469688,0,0,0,0,0,1,0
0,DebtCon,ProfExe,15.0,0.0,1.0,259.73346527,2.0,25.0,25.105086064,0.9040310130707743,0,0,0,0,0,0,0
0,DebtCon,Office,0.0,0.0,0.0,161.27602904,3.0,19.0,40.261962227,0.9560172658973358,0,0,0,0,0,0,0
